id,title,company,location,posted_date,job_description,job_url,search_role,search_location,extracted_skills,skills_count,scraped_at
,Data Analyst,SEVEN Retail Group,Area DKI Jakarta,2026-05-26,"About SEVEN Retail Group

Seven Retail is a House of Brands, integrating multiple business units under one cohesive strategy for lifestyle services. Currently we are growing and expanding the opportunities.

Job Detaills


Analyze large and complex datasets to generate actionable business insights and support strategic decision-making.
Develop, maintain, and optimize SQL queries for data extraction, transformation, and reporting purposes.
Utilize BigQuery and Google Cloud Platform to manage, process, and analyze high-volume datasets efficiently.
Create dashboards, reports, and data visualizations to monitor business performance and key metrics.
Collaborate with cross-functional teams to understand business needs and provide data-driven recommendations and analytical solutions.
Ensure data accuracy, consistency, and integrity through data validation, troubleshooting, and continuous process improvement.


Requirements


Minimum 3+ years of experience as a Data Analyst or in a similar analytical role.
Strong proficiency in Google Spreadsheet, Google Data Looker Studio, SQL for querying and managing large datasets.
Hands-on experience with BigQuery and Google Cloud Platform.
Experience working with data visualization and reporting tools.
Strong analytical thinking, problem-solving, and communication skills.
Ability to manage multiple projects and work collaboratively in a fast-paced environment.",https://id.linkedin.com/jobs/view/data-analyst-at-seven-retail-4419155245?position=19&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=6zqU9U4u6ilLSmeGTmgiJg%3D%3D,Data Scientist,Indonesia,['sql'],1,2026-05-30T20:34:43.728042
,Data Analyst (Regional BD) - Business Intelligence,Shopee,"Jakarta Raya, Indonesia",2026-05-29,"Job Description


Partner with the Regional BD team as a business-facing BI, enabling data-driven commercial decisions.
Act as a thought partner to simplify complex data into clear, actionable insights for senior management.
Proactively frame business problems, define success metrics, and deliver recommendations — not just reports.
Analyze large datasets to diagnose performance, identify opportunities, and support strategic initiatives.
Build and maintain dashboards to track key commercial metrics.
Deliver fast, high-impact ad-hoc analyses in a high-visibility, fast-paced environment.


Requirements


Bachelor’s or Master’s degree in a quantitative or relevant field.
Strong proficiency in SQL; comfortable working with large datasets.
Proven ability to apply business context and judgment, beyond data extraction.
Experience working with senior stakeholders and cross-functional teams.
Familiarity with BI tools (e.g. Tableau, Power BI, Looker).
Experience with Python or R is a plus.
Fluent in English and Bahasa Indonesia.
Self-starter with strong ownership, communication, and interpersonal skills.",https://id.linkedin.com/jobs/view/data-analyst-regional-bd-business-intelligence-at-shopee-4319210694?position=20&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=yOVSB%2B51ELvDE9RNKTW6oA%3D%3D,Data Scientist,Indonesia,"['python', 'tableau', 'power bi', 'sql']",4,2026-05-30T20:34:50.332226
,Business Intelligence Analyst - ADMO,PT Astra International Tbk,Jakarta,2026-05-26,"Deskripsi Pekerjaan


Kepemilikan dan pemeliharaan laporan yang sudah ada di Platform BI (Tableau, Google Looker, atau Apache Superset) dan Google Sheets dengan Apps Script
Mampu mengkonfigurasi dan mengembangkan laporan, baik yang bersifat ad hoc maupun terjadwal
Mengembangkan dan mendukung tugas dan jadwal ETL.
Mengkonfigurasi dan memantau level peringatan server secara proaktif setiap hari
Mendukung performance tuning dan aktivitas data mining menggunakan ETL job Strong contribution
Kontribusi kuat dalam desain basis data, arsitektur data, penambangan dan analisis data, keamanan dan privasi data, serta visualisasi data
Mampu mengelola Proses Analisis/Dasbor/Laporan dari proses end to end dengan berbagai pemangku kepentingan (stakeholders)
Bekerja secara mandiri pada tugas-tugas kompleks yang melibatkan ekstraksi data, pembersihan data, dan pengembangan solusi.


Persyaratan


Pengalaman kerja 3-4 tahun di bidang terkait
Pengetahuan mengenai SQL & Tableau adalah keharusan, disertai pemahaman yang baik tentang Python
Pemahaman yang baik tentang scheduler tools akan menjadi nilai tambah (Airflow atau Jenkins, dll.)
Pengetahuan mengenai tentang Microsoft Excel atau Google Sheets (fungsi dan alat, dll.)
Pengalaman mengenai digital marketing dan analisis produk akan menjadi nilai tambah.
Mampu menentukan prioritas dan urgensi serta menetapkan prioritas yang sesuai
Mampu bekerja di lingkungan yang bertekanan tinggi (high pressure), sensitif waktu, dan kolaboratif
Keterampilan komunikasi lisan dan tulisan yang baik dalam Bahasa Indonesia maupun Bahasa Inggris
Memiliki rasa ingin tahu untuk menggali data secara mendalam guna menemukan akar permasalahan bisnis dan menyelesaikannya
Memiliki pengalaman dalam mengelola proyek BI/Analitik yang kompleks dengan berbagai pemangku kepentingan (stakeholders).",https://id.linkedin.com/jobs/view/business-intelligence-analyst-admo-at-pt-astra-international-tbk-4418979844?position=21&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=8rTeuYwmIogpbQns6ibdiA%3D%3D,Data Scientist,Indonesia,"['python', 'tableau', 'git', 'sql', 'airflow']",5,2026-05-30T20:34:57.003503
,AI Solutions Architect,IBM,Area DKI Jakarta,2026-05-28,"Introduction

A career in IBM Consulting is built on long-term client relationships and close collaboration worldwide. You’ll work with leading companies across industries, helping them shape their hybrid cloud and AI journeys. With support from our strategic partners, robust IBM technology, and Red Hat, you’ll have the tools to drive meaningful change and accelerate client impact. At IBM Consulting, curiosity fuels success. You’ll be encouraged to challenge the norm, explore new ideas, and create innovative solutions that deliver real results. Our culture of growth and empathy focuses on your long-term career development while valuing your unique skills and experiences.

Your Role And Responsibilities

In this role, you will:


Data-Driven Problem Solving: Collaborate with clients to translate business challenges into actionable data science projects. Design and implement robust data models to analyze trends, predict outcomes, and drive strategic decisions.
Solution Deployment: Architect scalable data science solutions integrated into enterprise workflows, ensuring seamless interoperability with existing IT environments. Utilize cloud computing platforms and emerging technologies to deploy and monitor solutions in real-world settings.
Client Engagement and Communication: Serve as the technical bridge between advanced data science concepts and business strategy. Effectively communicate insights, recommendations, and the value of data-driven decisions to non-technical stakeholders.
Business development: Lead pre-sales engagements, including solution design, proposal writing, and client presentations. Build relationships with key technology partners to enhance go-to-market offerings.


Required Technical And Professional Expertise


15+ years of experience in similar role at reputable Consulting firm / IT company / similar. At least 5+ years of proven experience in strategic consulting, solution architecture, and client advisory roles.
Deep understanding of machine learning, deep learning, and generative AI architectures.
Solid understanding of statistical methods, machine learning principles, and natural language processing techniques.
Proficiency in programming languages commonly used in data science, such as Python, R, SQL, and experience with AI frameworks like TensorFlow or PyTorch.
Strong communication and interpersonal skills, with the ability to convey complex technical concepts clearly to a non-technical audience.
Experience engaging in sales or business development activities such as pre-sales, RFP response, and client solutioning.


Preferred Technical And Professional Experience


Experience in people management or team leadership will be considered an advantage.",https://id.linkedin.com/jobs/view/ai-solutions-architect-at-ibm-4409242938?position=22&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=F3niXW1Zt%2B7ZSji1uVgkPg%3D%3D,Data Scientist,Indonesia,"['python', 'scala', 'tensorflow', 'ios', 'pytorch', 'sql']",6,2026-05-30T20:35:03.612254
,AI Engineer (Remote),Jalur Consulting,Indonesia,2026-05-28,"Location: Remote

Project with Japan-based company

 

About the Role

We are looking for an AI Engineer to design and build practical AI solutions for business needs.

You will work closely with stakeholders to turn ideas and business requirements into scalable AI systems, applications, and automation solutions.

 

Responsibilities

Design and develop AI-powered solutions and applications
Translate business requirements into technical solutions and system design
Develop and integrate backend systems using Python
Build APIs, automation, and AI integrations
Collaborate with stakeholders and technical teams to deliver scalable solutions

 

Requirements

Strong experience in Python development
Hands-on experience in AI / Machine Learning / Generative AI projects
Ability to translate vague or abstract business requirements into practical AI solutions, technical requirements, and system designs
Experience delivering solutions that provide clear business value or measurable outcomes
Strong problem-solving skills with the ability to recommend alternative AI approaches when data availability is limited
Experience with APIs, backend systems, and system integration
Ability to work independently in a remote environment

 

Nice to Have

Experience with LLMs, RAG, AI Agents, NLP, or automation
Cloud experience
Experience working with overseas or client-facing projects




To apply, submit your CV to our internal site: https://jalur.co/ua1_auth.html?mode=register&refcode=69976367",https://id.linkedin.com/jobs/view/ai-engineer-remote-at-jalur-consulting-4417648149?position=23&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=jGGlpQsQUi%2FMsUidPSECzA%3D%3D,Data Scientist,Indonesia,"['python', 'scala']",2,2026-05-30T20:35:10.217366
,Data Analytics & AI Analyst - New Graduate 2026,ABeam Consulting Indonesia,Area DKI Jakarta,2026-05-25,"Start Your Consulting Journey with ABeam Consulting!

📅 Application Deadline: 5 June 2026

ABeam Consulting invites passionate and high-performing fresh graduates to join our New Graduate Hiring Program 2026 as a Data Analytics & AI Analyst.

This role focuses on delivering data-driven insights and analytical solutions to support business transformation initiatives across industries.

As a Graduate Analyst, you will undergo a comprehensive training program and gain hands-on experience working on real consulting projects involving data analytics, modeling, and visualization.

🔍 Role Overview

As a Data Analytics & AI Analyst, You Will


Support senior team members in developing analytical models and conducting result analysis
Apply modeling techniques to transform data into meaningful insights
Prepare data visualizations for client consumption
Contribute to delivering data-driven solutions in consulting projects


✅ Program Requirements

Educational Background (Preferred Majors)


Statistics
Mathematics


Other Requirements


Minimum GPA of 3.20/4.00
English proficiency at a business level (spoken and written)
Strong analytical and logical thinking skills
High attention to detail and accuracy
Strong communication and teamwork skills


Technical Skills


Familiarity with analytics and visualization tools such as R, Python, Tableau, and Power BI


Additional Qualifications


Basic understanding of analytics theory and modeling, with practical application during academic projects
Experience in data-related projects or internships
Ability to translate data into clear insights for business use
Proactive mindset in proposing and discussing solutions with the team
Willing to work in project-based consulting environments
Must have completed a bachelor’s degree (with a graduation certificate)
Available to start on 1 October 2026


🛠 Key Responsibilities


Apply and execute analytical models based on project direction
Ensure accuracy and reliability of analysis results
Develop a strong understanding of client business and operations to deliver valuable insights
Proactively propose and discuss alternative solutions with the team
Collaborate with both analytics and non-analytics teams during project execution


🏆 Six-Month Training Program Includes


Consulting Skills Training
Data Analytics Development
Business & Industry Insights
On-the-Job Training with real client projects


📩 How to Apply

Submit your CV and relevant certifications or portfolio (e.g., analytics projects).

Shortlisted candidates will be notified via email with further instructions.

🔗 For More Information, Please Visit

www.abeam.com",https://id.linkedin.com/jobs/view/data-analytics-ai-analyst-new-graduate-2026-at-abeam-consulting-indonesia-4408658575?position=24&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=VXy02H2FtZrP0%2FEdACg3rg%3D%3D,Data Scientist,Indonesia,"['python', 'tableau', 'power bi']",3,2026-05-30T20:35:16.826290
,"Assistant Manager, Finance Analytics",Grab,Area DKI Jakarta,2026-05-27,"Company Description

About Grab and Our Workplace

Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.

Job Description

Get to Know the Team

You will be a key member of the Finance Analytics team, part of the Finance Center of Excellence. This role reports directly to the Head of Finance Analytics with the primary mission being to transform the CFO Office into a predictive strategic operator. We aim to achieve this by being a centralized hub in a federated analytics model, translating complex data infrastructure into clear, applicable financial strategy and planning.

Get to Know the Role

We are looking for an Assistant Manager, Finance Analytics. As an individual contributor and team player, You will be both an architect of our ""Single Source of Truth"" and a navigator for business leaders. By combining finance domain depth with advanced data science and Generative AI, you will build reusable decision products. These products will eliminate manual reconciliation, and empower FP&A and Strategic Finance teams to focus on actionable insights rather than data gathering.

The Critical Tasks You Will Perform


You will establish the finance metric spine by define and govern a universal ""Finance language"" (metric definitions, hierarchies, and logic). This ensures enterprise-wide consistency and alignment with certified data from central data engineering.
You will partner on strategic deep dives as a collaborative thought partner to FP&A and Strategic Finance. You will solve real-life challenges by conducting analyses on areas such as promo ROI, customer profitability, reinvestment strategies, and new product launches.
Deploy Predictive Modeling to build, train, and deploy machine learning-driven, driver-based forecasting models. These models support key metrics like GMV, Revenue, and EBITDA.
You will build Reusable Decision Products. Develop scalable, self-serve diagnostic tools and standardized packs for performance tracking, budgeting, and unit economics, designed with a common core that can be adapted for regional and country-level needs.
You will integrate GenAI and Automation to pilot and deploy GenAI and automation tools, such as Cursor and Claude Code. These tools will help accelerate analysis by detecting anomalies, and generating initial variance commentary for executive review.
You will develop financial data storytelling, transform complex financial models and raw data into clear, action-oriented insights. Use advanced visualization tools like Power BI to present key takeaways to the CFO, ExCo, and other stakeholders, focusing on recommended actions beyond just reporting results.
Drive Exception-Led Management, construct event-driven scenario models and early warning systems that highlight performance risks before they impact the P&L, enabling proactive business decisions.


Qualifications

What Essential Skills You Will Need


Bachelor's or Master's degree in Finance, Data Science, Computer Science, Statistics, Economics, or a related quantitative field.
5+ years of experience in Corporate Finance/FP&A combined with Data Science, Business Intelligence, or Systems Architecture.
Advanced SQL skills and proficiency in Python or R for statistical analysis and machine learning.
Strong understanding of corporate finance, including P&L management, GAAP, variance analysis, and capital allocation.
Experience with Power BI or similar tools, ERP/EPM systems (e.g., Oracle EPBCS), and cloud data warehouses such as AWS, Snowflake, or BigQuery.
Excellent communication, stakeholder management, and problem-solving skills with experience leading cross-functional projects.


Additional Information

Life at Grab

We care about your well-being at Grab, here are some of the global benefits we offer:


We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours


What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",https://id.linkedin.com/jobs/view/assistant-manager-finance-analytics-at-grab-4400078700?position=25&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=JwDHjdhnb1BeVpLT6nw1Nw%3D%3D,Data Scientist,Indonesia,"['python', 'scala', 'aws', 'power bi', 'sql']",5,2026-05-30T20:35:23.450249
,"Cloud Consultant, Data Analytics, Google Cloud (Bahasa)",Google,Jakarta,2026-05-27,"Minimum qualifications:


Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.
5 years of experience with customer-facing designing and deploying distributed data processing systems with one or more technologies.
Experience with data modeling techniques and methodologies for traditional Online Analytical Processing or Online Transaction Processing (OLAP/OLTP) databases and modern data warehouses.
Experience with SQL databases (e.g., PostgreSQL, MySQL) and NoSQL databases (e.g., Mongo, Cassandra, DynamoDB, etc.).
Ability to communicate in Bahasa language fluently to support client relationship management in this region.


Preferred qualifications:


5 years of experience in managing technical client service.
Experience with reading software code in one or more languages such as Java, Python, NodeJS, Golang, JavaScript.
Experience in devising migration approaches, and migrating on-premise data processing systems to Cloud.
Experience with designing and deploying distributed data processing systems with one or more technologies: SQL Server, MySQL, PostgreSQL, MongoDB, Cassandra, Redis, Hadoop, Spark, Flink, Kafka, Druid, Hive, HBase, Vertica, Netezza, or Teradata.
Knowledge of building and operationalizing data pipelines.


About The Job

The Google Cloud Consulting Professional Services team guides customers through the moments that matter most in their cloud journey to help businesses thrive. We help customers transform and evolve their business through the use of Google’s global network, web-scale data centers, and software infrastructure. As part of an innovative team in this rapidly growing business, you will help shape the future of businesses of all sizes and use technology to connect with customers, employees, and partners.

In this role, you will work with customers on projects to transform their business with data. You will provide consulting, solution design, and technical program management capabilities to customer engagements while guiding customer executives and technical stakeholders on project related decisions. You will serve as a liaison between the customers and product teams to drive product excellence and adoption. You will also work with Google partners currently servicing accounts to manage programs, deliver consulting services, and provide technical guidance.

Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.

Responsibilities


Work with customer technical leads, client executives, and partners to manage and deliver implementations of cloud solutions.
Become a trusted advisor to decision makers throughout the engagement.
Work with internal specialists, product and engineering teams to package best practices and lessons learned into thought leadership, methodologies, and published assets.
Interact with business, partners, and customer technical stakeholders to manage project scope, priorities, deliverables, risks/issues, and timelines for client outcomes.
Propose solution architectures and manage the deployment of cloud based databases, big data, and analytics solutions according to customer requirements and implement best practices.



Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",https://id.linkedin.com/jobs/view/cloud-consultant-data-analytics-google-cloud-bahasa-at-google-4408823481?position=26&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=RHfdPxDdBDhBk5vtG4PJNw%3D%3D,Data Scientist,Indonesia,"['kafka', 'rust', 'mongodb', 'javascript', 'python', 'redis', 'postgresql', 'git', 'java', 'hadoop', 'sql', 'spark', 'mysql', 'golang']",14,2026-05-30T20:35:30.055151
,Artificial Intelligence Engineer - AI Platform,Flip,Jakarta Selatan,2026-05-25,"We’re hiring for an Artificial Intelligence Engineer for Flip's newly created AI Platform team. You will be working with the technology that empowers our various product offerings, including but not limited to payments & transfers, lifestyle products, gaming, payment gateway, and many others. If you’re passionate about building AI-empowered reliable systems, eager to learn, and excited to work on products that impact millions of Indonesians, this is your chance.




About Flip

Flip was founded in 2015 by three friends from Universitas Indonesia — Rafi, Luqman, and Anjar — with the goal of making money transfers fairer for Indonesians. Today, millions of individuals and businesses trust Flip to send trillions of rupiah across banks every year.

We’re backed by leading investors such as Sequoia India, Insight Partners, and Insignia, and our mission is simple: to give Indonesians access to one of the most progressive and fairest financial services in the world.

At Flip, we always strive to provide the fairest place for you to work, learn, and grow with talented and fun people in various opportunities to advance your career and get fair rewards. We believe that we have to treat employees, customers, and all stakeholders fairly and respectfully. Fair treatment for employees means we establish clear goals, facilitate our employees to achieve them, and value their contribution to the company with equitable benefits.




Key Responsibilities:

Design, build, and ship user-facing AI-powered features and products end-to-end, from prototype to production
Develop and iterate on LLM-based applications, including prompt engineering, retrieval-augmented generation (RAG) pipelines, tool use, and agentic workflows
Own the full product surface of AI features — UI/UX, API design, latency optimization, and user feedback integration
Build evaluation frameworks and feedback loops to measure AI output quality, catch regressions, and drive continuous improvement
Implement robust guardrails, content filtering, and safety mechanisms for production AI systems
Collaborate closely with product managers, designers, and domain experts to translate user problems into well-scoped AI solutions
Instrument and monitor AI features in production, including cost tracking, latency, error rates, and user satisfaction metrics
Contribute to internal tooling and infrastructure that accelerates the team's ability to prototype and ship AI experiences




Requirements:

2+ years of experience as a Software Engineer, AI Engineer, or Product Engineer building user-facing products
Hands-on experience building applications with LLMs (e.g., OpenAI, Claude, Llama), including prompt design, chaining, and function/tool calling
Familiarity with RAG architectures, embedding models, and vector databases (e.g., Pinecone, FAISS, Weaviate)
Strong proficiency in Go and Python, with experience building performant backend services
Experience building and consuming APIs, with a good sense for developer ergonomics and product polish
Demonstrated ability to ship iteratively — comfortable with ambiguity, rapid prototyping, and learning from user feedback
Strong product instinct and the ability to make sound trade-offs between scope, quality, and speed
Excellent communication skills across both technical and non-technical stakeholders




Nice to Have:

Experience with AI orchestration frameworks (e.g., LangChain, LlamaIndex, or custom agent architectures)
Familiarity with evaluation and observability tooling for LLM applications (e.g., LangSmith, Braintrust, custom evals)
Background in fine-tuning or distillation of foundation models
Experience with real-time or streaming interfaces for AI features
Knowledge of GCP, AWS, or similar cloud platforms for deploying AI services
Prior work in fintech, marketplaces, or AI-native companies
Experience with A/B testing and experimentation frameworks for AI features",https://id.linkedin.com/jobs/view/artificial-intelligence-engineer-ai-platform-at-flip-4415217165?position=27&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=wontToAjXPhp61n0P7ofIQ%3D%3D,Data Scientist,Indonesia,"['rust', 'python', 'aws', 'gcp']",4,2026-05-30T20:35:36.663979
,Associate Business Intelligence Analyst,"NTT DATA, Inc.",Area DKI Jakarta,2026-05-29,"Make an impact with NTT DATA

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

Your day at NTT DATA

The Associate Business Intelligence Analyst is an entry level role within the Business Intelligence job family and is tasked with assisting with the transformation of data into insights that drive business value using data analytics, data visualization, and data modelling techniques and technologies.

This role has the key task of learning to transform data into critical information and knowledge that can be used to make sound business decisions and assists with the establishment of system applications and/or tools that the company uses to record, organize, store, secure, and access data.

This role is required to develop proficiency in generating visual analytics, dashboards, and ad hoc reports for the business.

Key responsibilities:


Receives detailed instructions to analyze business problems and issues using data from internal and external sources to provide insight to decision-makers.
Assists with constructing forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Supports creation of specifications for reports and analysis based on business needs and required or available data elements.
Takes part in the definition, development, enhancement and tracking of metrics and dashboard requirements to deliver results and provides insight and recommendations on trends.
Receives detailed instructions in using data analysis and related tools to ensure analytics are valid, meaningful, and provides actionable and comprehensive insights.
Supports the analysis of data across various platforms, including social media, and present trends and patterns.
Assists with the design and maintenance of business intelligence reports and analytics.
Under guidance, extracts and analyzes data, statistics, and information from various sources and interpret and produces the relevant reports, summaries, and briefing notes that will be used to inform business decisions.
Identifies the relevant sources of data from which to draw information.
Works with a variety of internal stakeholders to translate needs into data reports, data insights, and extracts.
Optimizes visual information for easier consumption and actionable metrics.
Assists with maintaining processes for ensuring data accuracy and current relevance and representation.
Assists with the identification of process improvements to streamline data collection and report generation.
Under close supervision, reviews and edits requirements, specifications, business processes, and recommendations related to proposed solutions.


To thrive in this role, you need to have:


Understanding of data mining principles, predictive analytics, mapping, collecting data from multiple data systems on premises and cloud-based data sources.
Ability to collect, organize, analyze, and disseminate relevant amounts of information with attention to detail and accuracy.
Ability to identify solutions in sprawling data sets and the business mindset to convert insights into strategic opportunities.
Has analytical, problem-solving, and communication skills.
Ability to work independently and collaborate across multiple teams and build sound working relationships.
Understanding of current data protection and privacy laws.
Passionate about achieving results and statistics.
Basic technical expertise and knowledge of statistical concepts.
Some programming skills with querying languages, SLQ, SAS, etc.
Understanding of statistical analysis and reporting packages.


Academic qualifications and certifications:


Bachelor's degree or equivalent in Data Science, Business Analytics, Mathematics, Economics, Statistics, Engineering, Computer Science, Computer Engineering or another quantitative field is preferred.


Required experience:


Entry level experience working in an analytics capacity.
Entry level experience working with data collection tools and software.
Familiar with working with social media platforms such as LinkedIn, Facebook, etc.
Familiar with producing Excel-based reporting.


Workplace type:

Hybrid Working

About NTT DATA

NTT DATA is a $30+ billion business and technology services leader, serving 75% of the Fortune Global 100. We are committed to accelerating client success and positively impacting society through responsible innovation. We are one of the world’s leading AI and digital infrastructure providers, with unmatched capabilities in enterprise-scale AI, cloud, security, connectivity, data centers and application services. Our consulting and industry solutions help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have experts in more than 50 countries. We also offer clients access to a robust ecosystem of innovation centers as well as established and start-up partners. NTT DATA is part of NTT Group, which invests over $3 billion each year in R&D.

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.

Third parties fraudulently posing as NTT DATA recruiters

NTT DATA recruiters will never ask job seekers or candidates for payment or banking information during the recruitment process, for any reason. Please remain vigilant of third parties who may attempt to impersonate NTT DATA recruiters—whether in writing or by phone—in order to deceptively obtain personal data or money from you. All email communications from an NTT DATA recruiter will come from an @nttdata.com email address. If you suspect any fraudulent activity, please contact us.",https://id.linkedin.com/jobs/view/associate-business-intelligence-analyst-at-ntt-data-inc-4409285396?position=28&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=8i9xG8SuwQ%2B3epDyhOnqvA%3D%3D,Data Scientist,Indonesia,"['aws', 'git']",2,2026-05-30T20:35:43.266948
,Digital Commerce NRM Analyst,Unilever,Kota Tangerang,2026-05-30,"Job Title : Digital Commerce NRM Analyst

Location : Grha Unilever

About Unilever

With 3.4 billion people in over 190 countries using our products every day, Unilever is a business that makes a real impact on the world. Work on brands that are loved and improve the lives of our consumers and the communities around us. We are driven by our purpose: to make sustainable living commonplace, and it is our belief that doing business the right way drives superior performance. At the heart of what we do is our people – we believe that when our people work with purpose, we will create a better business and a better world.

At Unilever, your career will be a unique journey, grounded in our inclusive, collaborative, and flexible working environment. We don’t believe in the ‘one size fits all’ approach and instead we will equip you with the tools you need to shape your own future.

Main Responsibilities

The Digital Commerce NRM Analyst is responsible for supporting Net Revenue Management (NRM) activities within eCommerce / Digital Commerce Channel, with a strong focus on analytics, insights generation, and performance tracking. The role partners closely with CSP, Commercial, Finance, and dCommerce Key Account teams to drive profitable growth through pricing, promotions, and mix optimization across digital channels.


eNRM Analytics & Performance Tracking
Analyze pricing, promotion, and mix performance across eCommerce platforms.
Track key eNRM KPIs including NSV, margin, promo effectiveness, and trade spend efficiency.
Pricing & Promotion Analysis
Support development and evaluation of pricing architecture and promotional scenarios for digital channels.
Assess financial impact of commercial initiatives and provide data‑driven recommendations.
Business Insights & Reporting
Develop regular reports and dashboards to support decision‑making for CSP and commercial teams.
Identify risks, opportunities, and trends impacting revenue and profitability.
Cross‑functional Collaboration
Work closely with CSP, Finance, Category, and dCommerce teams to ensure aligned inputs and assumptions.
Support commercial forums, planning cycles, and review discussions with fact‑based insights.
Governance & Continuous Improvement
Support adherence to NRM frameworks, tools, and ways of working within eCommerce.
Contribute to process improvement and capability building in eNRM analytics.


Unilever is an organisation committed to equity, inclusion and diversity to drive our business results and create a better future, every day, for our diverse employees, global consumers, partners, and communities. We believe a diverse workforce allows us to match our growth ambitions and drive inclusion across the business. At Unilever we are interested in every individual bringing their ‘Whole Self’ to work and this includes you! Thus if you require any support or access requirements, we encourage you to advise us at the time of your application so that we can support you through your recruitment journey.",https://id.linkedin.com/jobs/view/digital-commerce-nrm-analyst-at-unilever-4411709272?position=29&pageNum=0&refId=LT25%2FIhPoTbkanFqrguy3w%3D%3D&trackingId=OQ%2FrFE3PDBD%2FCjnt4O3PIg%3D%3D,Data Scientist,Indonesia,"['git', 'ios']",2,2026-05-30T20:35:49.896745
